9.054
0.8078
8.322
15.13
9.556
11.14
13.43
11.47
11.93
10.95
10.31
10.55
11.08
11.17
10.11
10.08
10.4
9.691
9.171
8.903
8.813
8.754
7.864
7.983
7.854
7.671
7.114
7.13
6.972
6.763
6.418
6.285
6.088
5.878
5.746
5.617
5.408
5.272
5.148
5.063
4.92
4.748
4.689
4.632
4.528
4.43
4.305
4.243
4.157
4.055
3.918
3.886
3.829
3.716
3.703
3.715
3.725
3.713
3.72
3.756
3.793
3.819
3.847
3.907
3.938
3.966
4.022
4.077
4.119
4.165
4.22
4.301
4.371
4.47
4.586
4.724
4.851
4.978
5.14
5.365
5.535
5.706
5.926
6.152
6.352
6.617
6.899
7.173
7.44
7.732
8.066
8.385
8.676
8.959
9.287
9.624
9.978
10.34
10.72
11.09
11.45
11.76
12.03
12.27
12.5
12.68
12.81
12.94
12.94
12.97
13.04
13.11
13.13
13.12
13.09
13.07
13.01
12.96
12.8
12.48
11.57
9.919
7.998
6.279
4.881
3.77
2.955
2.422
2.07
1.827
1.664
1.558
1.489
1.445
1.419
1.405
1.399
1.398
1.4
1.405
1.408
1.408
1.401
1.387
1.363
1.331
1.292
1.248
1.2
1.15
1.104
1.063
1.026
0.9929
0.9633
0.9357
0.9081
0.8826
0.8622
0.8474
0.8373
0.8301
0.8244
0.8191
0.8127
0.8071
0.8052
0.806
0.8111
0.8217
0.8358
0.8525
0.8717
0.8935
0.9186
0.9465
0.9768
1.01
1.048
1.088
1.131
1.18
1.234
1.29
1.352
1.42
1.495
1.576
1.664
1.761
1.871
1.991
2.122
2.265
2.416
2.579
2.753
2.939
3.143
3.359
3.583
3.818
4.059
4.302
4.54
4.765
4.961
5.109
5.198
5.236
5.233
5.195
5.118
4.996
4.819
4.581
4.269
3.88
3.399
2.849
2.27
1.735
1.297
0.967
0.7482
0.6165
0.5328
0.4759
0.434
0.4001
0.3679
0.3361
0.3034
0.2711
0.2414
0.2151
0.1927
0.1742
0.1595
0.1478
0.1387
0.1319
0.1269
0.1232
0.1205
0.1192
0.1191
0.1196
0.121
0.1233
0.1262
0.1295
0.133
0.1366
0.1399
0.1433
0.1464
0.1496
0.1528
0.1559
0.1585
0.1602
0.1606
0.1602
0.1589
0.1577
0.1554
0.152
0.1458
0.135
0.1188
0.09984
0.08161
0.0672
0.05801
0.05291
0.05015
0.04876
0.04818
0.04759
0.04693
0.04668
0.04659
0.04664
0.04717
0.0481
0.04919
0.05079
0.05255
0.05466
0.05715
0.06009
0.06321
0.06689
0.07095
0.07489
0.07943
0.08417
0.08866
0.09325
0.09776
0.1022
0.1067
0.1099
0.1126
0.1143
0.1153
0.1144
0.111
0.1057
0.09928
0.09476
0.09179
0.09001
0.0891
0.08895
0.08941
0.09049
0.09226
0.09381
0.09477
0.09764
0.09966
0.1009
0.1021
0.1055
0.1069
0.109
0.1117
0.1201
0.1237
0.1268
0.1293
0.1288
0.1312
0.1313
0.135
0.1377
0.1393
0.1425
0.1445
0.1472
0.1493
0.153
0.1549
0.1569
0.161
0.1637
0.1644
0.1687
0.17
0.1724
0.1755
0.1769
0.1795
0.1819
0.1835
0.1869
0.1885
0.1914
0.1943
0.1966
0.1988
0.2008
0.2032
0.2065
0.2085
0.2111
0.2133
0.2158
0.2183
0.2208
0.2228
0.226
0.2283
0.2301
0.2321
0.2345
0.2361
0.2385
0.241
